industry,city,quarter,family_id,first_filing_in_window,assignees
biomed,sg,2017Q3,59923448,20170921,VIATRIS ASIA PACIFIC PTD LTD | VIATRIS ASIA PACIFIC PTE LTD
biomed,sg,2017Q3,60119997,20170926,SINGAPORE HEALTH SERV PTE LTD | TESSA THERAPEUTICS LTD | TESSA THERAPEUTICS PTE LTD
biomed,sg,2017Q3,60389600,20170823,INHIBIO BIOSCIENCE PTE LTD
biomed,sg,2017Q3,60786876,20170703,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,60912948,20170704,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,60992453,20170721,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61016433,20170726,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61016619,20170724,WAVE LIFE SCIENCES LTD
biomed,sg,2017Q3,61017062,20170726,SINGAPORE HEALTH SERV PTE LTD | UNIV NANYANG TECH
biomed,sg,2017Q3,61017118,20170731,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61071665,20170804,PERFORMANCE LABS PTE LTD
biomed,sg,2017Q3,61131960,20170907,CREDO BIOMEDICAL PTE LTD | CREDO DIAGNOSTICS BIOMEDICAL PTE LTD
biomed,sg,2017Q3,61160620,20170731,Silanna UV Technologies Pte Ltd
biomed,sg,2017Q3,61163125,20170810,NAT UNIV SINGAPORE
biomed,sg,2017Q3,61163262,20170808,STRUCTO PTE LTD
biomed,sg,2017Q3,61196932,20170818,NAT UNIV SINGAPORE
biomed,sg,2017Q3,61240335,20170811,SCINOPHARM SINGAPORE PTE LTD
biomed,sg,2017Q3,61242288,20170828,AMS SENSORS SINGAPORE PTE LTD | HEPTAGON MICRO OPTICS PTE LTD
biomed,sg,2017Q3,61246095,20170828,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61246142,20170823,JCS BIOTECH PTE LTD | JCS Biotech Ptd Ltd
biomed,sg,2017Q3,61281797,20170906,HEPTAGON MICRO OPTICS PTE LTD
biomed,sg,2017Q3,61301216,20170830,UNIV NANYANG TECH
biomed,sg,2017Q3,61309054,20170831,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61558567,20170816,DELTA ELECTRONICS INTL SINGAPORE PTE LTD
biomed,sg,2017Q3,61558818,20170911,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD
biomed,sg,2017Q3,61561985,20170908,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61562213,20170907,AGENCY SCIENCE TECH & RES | TAN TOCK SENG HOSPITAL | TAN TOCK SENG HOSPITAL PTE LTD
biomed,sg,2017Q3,61562838,20170818,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q3,61617477,20170816,DELTA ELECTRONICS INTL SINGAPORE PTE LTD
biomed,sg,2017Q3,61618951,20170915,POULADI MAHMOUD ABDULHOSSEIN
biomed,sg,2017Q3,61619661,20170914,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE
biomed,sg,2017Q3,61619692,20170914,SINGAPORE HEALTH SERV PTE LTD | UNIV NANYANG TECH
biomed,sg,2017Q3,61687456,20170923,ANX IP HOLDING PTE LTD
biomed,sg,2017Q3,61689238,20170921,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61689240,20170915,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61689242,20170915,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,61689244,20170920,UNIV NANYANG TECH
biomed,sg,2017Q3,61689245,20170912,UNIV NANYANG TECH
biomed,sg,2017Q3,61690224,20170904,STR8BAT SPORTS TECH SOLUTIONS OTE | STR8BAT SPORTS TECH SOLUTIONS PTE LTD
biomed,sg,2017Q3,61691101,20170926,SECQURE SURGICAL PTE LTD
biomed,sg,2017Q3,61759980,20170927,ORCHID MEDICAL PTE LTD
biomed,sg,2017Q3,61760038,20170929,UNIV NANYANG TECH
biomed,sg,2017Q3,61760669,20170929,UNIV NANYANG TECH
biomed,sg,2017Q3,61763181,20170926,BIOSYNGEN PTE LTD
biomed,sg,2017Q3,61831844,20170929,NAT UNIV SINGAPORE
biomed,sg,2017Q3,62020313,20170905,AMARANTH MEDICAL PTE
biomed,sg,2017Q3,62185493,20170728,PRESTIGE BIOPHARMA PTE LTD
biomed,sg,2017Q3,63113413,20170814,SIVANTOS PTE LTD
biomed,sg,2017Q3,63113414,20170814,SIVANTOS PTE LTD
biomed,sg,2017Q3,63448544,20170816,GUNASEKERAN DINESH VISVA | HEALTHLINK PROTOCOL PTE LTD | VISRE PTE LTD
biomed,sg,2017Q3,64802720,20170815,DELTA ELECTRONICS INTL SINGAPORE PTE LTD
biomed,sg,2017Q3,64998647,20170714,NSP TECH PTE LTD
biomed,sg,2017Q3,65002511,20170710,PUMPABLES PTE LTD
biomed,sg,2017Q3,65014910,20170718,CYNTEK PTE LID
biomed,sg,2017Q3,65014931,20170718,CYNTEK PTE LID
biomed,sg,2017Q3,65015277,20170720,NICAE SINGAPORE PTE LTD
biomed,sg,2017Q3,65041185,20170728,PRESTIGE BIOPHARMA PTE LTD
biomed,sg,2017Q3,65274851,20170808,AGENCY FOR SCIENCE TECH | AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,65362152,20170818,LU HAO | XU ZILONG
biomed,sg,2017Q3,65362684,20170817,NAT UNIV HOSPITAL SINGAPORE PTE LTD | NAT UNIV SINGAPORE
biomed,sg,2017Q3,65362686,20170817,IKO PTE LTD
biomed,sg,2017Q3,65525017,20170828,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q3,65526570,20170915,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2017Q3,65527727,20170828,CHOO ALVIN | FULLERTON HEALTHCARE GROUP PTE LTD | TAN KIM SONG MICHAEL
biomed,sg,2017Q3,65630640,20170908,AGENCY FOR SCIENCE TECH AND RESEARCH ASTAR
biomed,sg,2017Q3,65633716,20170905,MICROMERTICS TECH PTE LTD | MICROMETRICS TECH PTE LTD
biomed,sg,2017Q3,65638423,20170922,SIVANTOS PTE LTD
biomed,sg,2017Q3,65809930,20170925,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,38957678,20171213,ORBUSNEICH MEDICAL PTE LTD
biomed,sg,2017Q4,43222201,20171121,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,43431412,20171130,TEMASEK POLYTECHNIC
biomed,sg,2017Q4,45831852,20171211,SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,46489181,20171026,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2017Q4,48014639,20171011,AGENCY FOR SCIENCE TECH AND RESEARCH A*STAR | NAT UNIV SINGAPORE
biomed,sg,2017Q4,48044004,20171213,UNIV NANYANG TECH
biomed,sg,2017Q4,48141476,20171218,TELEFLEX LIFE SCIENCES PTE LTD
biomed,sg,2017Q4,49630162,20171229,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,51703130,20171025,AACHEN SCIENT INTERNATIONAL PTE LTD
biomed,sg,2017Q4,51986133,20171122,MyDoc Pte Ltd
biomed,sg,2017Q4,54367294,20171117,AGENCY SCIENCE TECH & RES | ONE BIOMED PTE LTD
biomed,sg,2017Q4,57538992,20171120,POWER OF PLATELETS PTE LTD
biomed,sg,2017Q4,57680660,20171017,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,57993733,20171122,VENKATASUBRAMANIAN ARUN
biomed,sg,2017Q4,58284610,20171215,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,58284615,20171215,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,58284684,20171221,WISTA LAB LTD
biomed,sg,2017Q4,59439117,20171123,HUMANBODY SPACE AI MEDTECH GROUP PTE LTD
biomed,sg,2017Q4,60191450,20171023,CELLIGENICS PTE LTD
biomed,sg,2017Q4,60191507,20171013,NAT UNIV SINGAPORE
biomed,sg,2017Q4,60294401,20171019,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2017Q4,60320962,20171017,NAT UNIV SINGAPORE
biomed,sg,2017Q4,60702846,20171018,PEACH INTELLIHEALTH PTE LTD
biomed,sg,2017Q4,60782005,20171220,EPIC MEDICAL PTE LTD
biomed,sg,2017Q4,60812116,20171205,AWAK TECH PTE LTD | TEMASEK POLYTECHNIC
biomed,sg,2017Q4,60915375,20171228,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2017Q4,60915498,20171215,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,60972315,20171227,IMUNAMI LABORATORIES PTE LTD
biomed,sg,2017Q4,60990583,20171222,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2017Q4,61757529,20171005,ORBUSNEICH MEDICAL PTE LTD
biomed,sg,2017Q4,61831159,20171006,NAT UNIV SINGAPORE
biomed,sg,2017Q4,61831934,20171008,SINGAPORE ZE&Z INT PTE LTD
biomed,sg,2017Q4,61832065,20171005,CELLRESEARCH CORP PTE LTD
biomed,sg,2017Q4,61905712,20171013,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,61906231,20171010,AGENCY SCIENCE TECH & RES | SINGAPORE HEALTH SERV PTE LTD | SINGHEALTH SERVICES PTE LTD
biomed,sg,2017Q4,61906368,20171013,UNIV NANYANG TECH
biomed,sg,2017Q4,61906408,20171012,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,61970949,20171020,NANYANG TECH UNVERSITY | UNIV NANYANG TECH
biomed,sg,2017Q4,62019274,20171017,AGENCY SCIENCE TECH & RES | UNIV NANYANG TECH
biomed,sg,2017Q4,62019597,20171020,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62025332,20171016,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62076972,20171102,UNIV NANYANG TECH
biomed,sg,2017Q4,62110713,20171109,TAM JAMES P | UNIV NANYANG TECH
biomed,sg,2017Q4,62110716,20171110,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE
biomed,sg,2017Q4,62145737,20171116,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62146740,20171106,VASCUROS MEDICAL PTE LTD
biomed,sg,2017Q4,62193475,20171122,NAT UNIV SINGAPORE
biomed,sg,2017Q4,62195558,20171123,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE | TAN TOCK SENG HOSPITAL
biomed,sg,2017Q4,62196188,20171124,UNIV NANYANG TECH
biomed,sg,2017Q4,62241855,20171129,UNIV NANYANG TECH
biomed,sg,2017Q4,62242639,20171129,AGENCY FOR SCIENCE TECH END RESEARCH | AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62491330,20171205,AGENCY SCIENCE TECH & RES | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2017Q4,62492355,20171207,NAT UNIV SINGAPORE
biomed,sg,2017Q4,62492365,20171208,NAT UNIV SINGAPORE
biomed,sg,2017Q4,62559028,20171215,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62559051,20171214,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62559749,20171215,TEMASEK LIFE SCIENCES LABORATORY LTD
biomed,sg,2017Q4,62625659,20171221,HILL ROM SERVICES PTE LTD
biomed,sg,2017Q4,62626894,20171220,UNIV NANYANG TECH
biomed,sg,2017Q4,62626898,20171221,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62626910,20171220,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62627859,20171222,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62708292,20171213,FLEX LTD
biomed,sg,2017Q4,62709756,20171229,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,62710061,20171229,LEE LUKE P
biomed,sg,2017Q4,62710123,20171229,NEPHTECH PTE LTD
biomed,sg,2017Q4,62710788,20171229,AEA INT HOLDINGS PTE LTD
biomed,sg,2017Q4,62840585,20171226,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,63685190,20171221,BIOCEUTICALS PTE LTD
biomed,sg,2017Q4,64051295,20171030,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | UNIV NANYANG TECH
biomed,sg,2017Q4,64184154,20171030,XYLONIX IP HOLDINGS PTE LTD
biomed,sg,2017Q4,64277497,20171130,SIVANTOS PTE LTD
biomed,sg,2017Q4,64395752,20171017,KRONIKARE PTE LTD
biomed,sg,2017Q4,64502786,20171227,IMUNAMI LABORATORIES PTE LTD
biomed,sg,2017Q4,64735043,20171017,AVAGO TECHNOLOGIES GENERAL IP
biomed,sg,2017Q4,65817066,20171011,LENOVO SINGAPORE PTE LTD
biomed,sg,2017Q4,65994977,20171003,AITREAT PTE LTD
biomed,sg,2017Q4,66247299,20171023,Global Healthcare SG Pte Ltd
biomed,sg,2017Q4,66247300,20171025,MOBILE HEALTH PTE LTD
biomed,sg,2017Q4,66287094,20171011,ILLUMINA SINGAPORE PTE LTD
biomed,sg,2017Q4,66328158,20171109,AGENCY FOR SCIENCE TECH | AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66328512,20171106,LIFETRACK MEDICAL SYSTEMS PRIVATE LTD | SCHULZE ERIC
biomed,sg,2017Q4,66630749,20171123,DREAMWATER FLOAT
biomed,sg,2017Q4,66633916,20171128,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66657616,20171205,INST OF BIOENGINEERING AND NANOTECHNOLOGY | INST OF BIOENGINEERING AND NANOTECHNOLOGY BIOMEDICAL SCIENCES INST
biomed,sg,2017Q4,66673829,20171030,GOI LAI HUAT | LAI HUAT GOI
biomed,sg,2017Q4,66734308,20171212,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66734571,20171212,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66734757,20171212,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66734760,20171212,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66734787,20171212,AGENCY SCIENCE TECH & RES
biomed,sg,2017Q4,66815749,20171218,FLEX LTD
biomed,sg,2017Q4,67067957,20171229,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,35781995,20180112,LIFE TECH HOLDINGS PTE LIMITED
biomed,sg,2018Q1,44511448,20180130,CURIOX BIOSYSTEMS PTE LTD
biomed,sg,2018Q1,47006127,20180209,RAZER ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,49622125,20180129,RENEW GROUP PRIVATE LTD
biomed,sg,2018Q1,49673719,20180313,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,49949112,20180226,UNIV NANYANG TECH
biomed,sg,2018Q1,49997646,20180108,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,54017086,20180117,ST MICROELECTRONICS PTE LTD
biomed,sg,2018Q1,54196707,20180328,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,54259019,20180323,AGENCY SCIENCE TECH & RES | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q1,58463756,20180110,ALECTRONA PTE LTD | EPIONE RES AND DEVELOPMENT INSTITURE LTD | EPIONE RES AND DEVELOPMENT INSTITUTE LTD | REA GENETICS PTE LTD | RHEA GENETICS PTE LTD
biomed,sg,2018Q1,59715996,20180105,AAC TECHNOLOGIES PTE LTD
biomed,sg,2018Q1,61007613,20180119,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61007750,20180118,YISHENG BIOPHARMA SINGAPORE PTE LTD
biomed,sg,2018Q1,61024607,20180118,EPIC MEDICAL PTE LTD
biomed,sg,2018Q1,61054145,20180119,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61132047,20180130,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61189374,20180209,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61189503,20180119,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2018Q1,61189504,20180119,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2018Q1,61223877,20180119,TESSA THERAPEUTICS LTD | TESSA THERAPEUTICS PTE LTD
biomed,sg,2018Q1,61231313,20180125,Vios Medical Singapore PTE LTD
biomed,sg,2018Q1,61283006,20180223,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61283007,20180223,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61283106,20180221,HILL ROM SERVICES PTE LTD | SERVICES PTE LTD
biomed,sg,2018Q1,61521289,20180215,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61563129,20180227,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61569254,20180301,SMITH & NEPHEW ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,61580986,20180306,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61622624,20180215,SMITH & NEPHEW ASIA PACIFIC PTE LTD | SMITH & NEPHEW PTE LTD | SMITH&NEPHEW PTE LTD
biomed,sg,2018Q1,61691686,20180316,LEICA INSTR SINGAPORE PTE LTD
biomed,sg,2018Q1,61731406,20180329,IOTA MEDTECH PTE LTD
biomed,sg,2018Q1,61899166,20180314,VIATRIS ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,61966047,20180301,ASLAN PHARMACEUTICALS PTE LTD
biomed,sg,2018Q1,62027940,20180329,HUMMINGBIRD BIOSCIENCE HOLDINGS PTE LTD
biomed,sg,2018Q1,62027941,20180329,HUMMINGBIRD BIOSCIENCE HOLDINGS LTD | HUMMINGBIRD BIOSCIENCE HOLDINGS PTE LTD | HUMMINGBIRD BIOSCIENCE PTE LTD
biomed,sg,2018Q1,62708707,20180103,PERFORMANCE LABS PTE LTD
biomed,sg,2018Q1,62789471,20180108,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,62789493,20180105,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,62838900,20180117,SCINOPHARM SINGAPORE PTE LTD
biomed,sg,2018Q1,62840237,20180112,CINTECHCO TECH PTE LTD | QUINTECH LIFESCIENCES PTE LTD | UNIV NANYANG TECH
biomed,sg,2018Q1,62840239,20180112,UNIV NANYANG TECH
biomed,sg,2018Q1,62908348,20180118,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE | POULADI MAHMOUD ABDULHOSSEIN
biomed,sg,2018Q1,62908783,20180122,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,62908802,20180122,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,62909195,20180117,NAT UNIV SINGAPORE
biomed,sg,2018Q1,62909275,20180117,TEMASEK LIFE SCIENCES LABORATORY LTD
biomed,sg,2018Q1,62909288,20180117,AGENCY FOR SCIENCE RESEARCH AND TECH | AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,62977397,20180328,DELTA ELECTRONICS INTL SINGAPORE PTE LTD
biomed,sg,2018Q1,62978633,20180123,NANYANG POLYTECHNIC | TAN TOCK SENG HOSPITAL | TAN TOCK SENG HOSPITAL PTE LTD
biomed,sg,2018Q1,63045974,20180320,RIWAY SINGAPORE PTE LTD
biomed,sg,2018Q1,63107712,20180129,TEMASEK LIFE SCIENCES LABORATORY LTD
biomed,sg,2018Q1,63107758,20180209,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63107771,20180207,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63107773,20180207,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63108345,20180208,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63108370,20180208,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63169872,20180214,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63170652,20180215,NAT UNIV SINGAPORE | UNIV NANYANG TECH
biomed,sg,2018Q1,63170661,20180219,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63245625,20180221,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63252286,20180226,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63253608,20180220,SINGAPORE HEALTH SERV PTE LTD | SINGAPORE HEALTH SERVICES PTD LTD
biomed,sg,2018Q1,63369537,20180301,UNIV NANYANG TECH
biomed,sg,2018Q1,63369542,20180301,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63370953,20180219,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63448038,20180305,EVEREST MEDICINES SINGAPORE PTE LTD
biomed,sg,2018Q1,63449067,20180301,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63520617,20180315,SCINOPHARM SINGAPORE PTE LTD
biomed,sg,2018Q1,63522726,20180316,CLEARLAB SG PTE LTD | UNIV NANYANG TECH
biomed,sg,2018Q1,63584576,20180326,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63584578,20180322,SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q1,63584712,20180320,UNIV NANYANG TECH
biomed,sg,2018Q1,63585622,20180323,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63585643,20180308,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63586206,20180323,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE
biomed,sg,2018Q1,63586549,20180322,SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q1,63672713,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63674319,20180326,ABM RESPIRATORY CARE PTE LTD
biomed,sg,2018Q1,63676404,20180327,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63676418,20180327,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63676453,20180328,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63676571,20180328,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63676732,20180329,AGENCY SCIENCE TECH & RES | NAT UNIV SINGAPORE
biomed,sg,2018Q1,63677174,20180329,UNIV NANYANG TECH
biomed,sg,2018Q1,63677525,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63677701,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63678087,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63678088,20180329,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63678095,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63678226,20180327,NAT UNIV SINGAPORE
biomed,sg,2018Q1,63678281,20180327,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63678287,20180329,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,63678291,20180327,NAT UNIV SINGAPORE
biomed,sg,2018Q1,64332896,20180327,SIVANTOS PTE LTD
biomed,sg,2018Q1,65014008,20180119,NAT UNIV SINGAPORE
biomed,sg,2018Q1,65364010,20180213,SIVANTOS PTE LTD
biomed,sg,2018Q1,66590821,20180208,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD
biomed,sg,2018Q1,67143723,20180103,MICROPOINT TECH PTE LTD | NAT SKIN CENTRE S PTE LTD | NAT SKIN CENTRE SINGAPORE PTE LTD
biomed,sg,2018Q1,67143918,20180108,FLEX LTD
biomed,sg,2018Q1,67188690,20180110,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD | Delta Electronics Int'l (Singapore) Pte Ltd
biomed,sg,2018Q1,67213657,20180112,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD
biomed,sg,2018Q1,67301994,20180122,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q1,67476234,20180205,NUCLEUS DYNAMICS PTE LTD
biomed,sg,2018Q1,67476324,20180206,AGENCY FOR SCIENCE TECH AND RESEARCH ASTARSTAR
biomed,sg,2018Q1,67478184,20180205,CHANGI GENERAL HOSPITAL PTE LTD | NEC ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,67478361,20180205,CANDLEJOY PTE LTD | FRANCIS KWOK | KWOK FRANCIS
biomed,sg,2018Q1,67478693,20180202,NEC ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,67479048,20180131,NEC ASIA PACIFIC PTE LTD
biomed,sg,2018Q1,67540413,20180213,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD
biomed,sg,2018Q1,67548079,20180207,SINGAPORE POLYTECHNIC
biomed,sg,2018Q1,67549178,20180212,SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q1,67618806,20180214,YIP CHOI MEI
biomed,sg,2018Q1,67621044,20180213,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q1,67684170,20180226,RENEW GROUP PRIVATE LTD
biomed,sg,2018Q1,67768074,20180302,DELTA ELECTRONICS INTL SINGAPORE PTE LTD | DELTA ELECTRONICS INT’L SINGAPORE PTE LTD | Delta Electronics Int'l (Singapore) Pte Ltd
biomed,sg,2018Q1,67847549,20180305,KAHA PTE LTD
biomed,sg,2018Q1,67904692,20180319,LENOVO SINGAPORE PTE LTD
biomed,sg,2018Q1,68055186,20180328,LENOVO SINGAPORE PTE LTD
biomed,sg,2018Q1,68056497,20180329,STRAND ROSS
biomed,sg,2018Q1,68056507,20180329,STRAND ROSS
biomed,sg,2018Q1,68056512,20180329,STRAND ROSS
biomed,sg,2018Q1,68056538,20180329,STRAND ROSS
biomed,sg,2018Q1,69138681,20180329,BACTOCLEAR HOLDINGS PTE LTD
biomed,sg,2018Q1,80444536,20180301,VIN DE BONA TRADING COMPANY PTE LTD
biomed,sg,2018Q2,26989902,20180403,SENGENICS CORP PTE LTD
biomed,sg,2018Q2,43922359,20180627,IX BIOPHARMA LTD
biomed,sg,2018Q2,48873739,20180418,SG MidiTech Pte Ltd
biomed,sg,2018Q2,49517674,20180606,SMITH & NEPHEW PTE LTD
biomed,sg,2018Q2,49769114,20180611,BLUE AQUA INT PTE LTD
biomed,sg,2018Q2,51654605,20180417,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q2,53524187,20180525,SINGAPORE HEALTH SERV PTE LTD | UNIV NANYANG TECH
biomed,sg,2018Q2,54701351,20180621,SMITH & NEPHEW PTE LTD
biomed,sg,2018Q2,55167903,20180611,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q2,58695765,20180511,XERAFY SINGAPORE PTE LTD
biomed,sg,2018Q2,58744515,20180418,NAT UNIV SINGAPORE
biomed,sg,2018Q2,59476447,20180418,AAC TECHNOLOGIES PTE LTD
biomed,sg,2018Q2,59811459,20180517,HCP HEALTHCARE ASIA PTE LTD
biomed,sg,2018Q2,60271737,20180606,POINTED BIOTECH PTE LTD
biomed,sg,2018Q2,60923542,20180516,HCP HEALTHCARE ASIA PTE LTD
biomed,sg,2018Q2,62067769,20180403,MATTEUCCI GIANFRANCO
biomed,sg,2018Q2,62201682,20180430,WINNER SG PTE LTD
biomed,sg,2018Q2,62235767,20180502,BIOSIGNS PTE LTD
biomed,sg,2018Q2,62386608,20180404,ADVENT ACCESS PTE LTD
biomed,sg,2018Q2,62495552,20180517,AGENCY SCIENCE TECH & RES
biomed,sg,2018Q2,62528819,20180504,NAT UNIV SINGAPORE | SINGAPORE HEALTH SERV PTE LTD
biomed,sg,2018Q2,62713060,20180525,WESTCOM SOLUTIONS PTE LTD
biomed,sg,2018Q2,62948323,20180622,NAT UNIV SINGAPORE
biomed,sg,2018Q2,62976119,20180629,ASLAN PHARMACEUTICALS PTE LTD
